ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI_raw,AGI,AGI_num,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,Zillow_value2,ZillowAdj,Price_Index,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB,Color,Probability,IncomeLow,IncomeHigh,HouseLow,HouseHigh
11204,Brooklyn,Borough Park,2025,"$1,769,965,000 ","33,400",52993,"$52,993",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.236501722,0.236501722,0.236501722,0.236501722,0.24,0.077433358,7,0,775,31,213,21,20,blue,65,46874.6,69680,0.890887346,0.913241778
11204,Brooklyn,Borough Park,2025,"$1,769,965,000 ","33,400",52993,"$52,993",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.236501722,0.236501722,0.236501722,0.236501722,0.24,0.077433358,7,0,775,31,213,21,20,blue,65,46874.6,69680,0.890887346,0.913241778
11205,Brooklyn,Northwest Brooklyn,2001,"$398,976,000 ","11,227",35537,"$47,540",47540,65832.31,,,,,,,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",,,,,,0.044031908,,,,32,143,8,19,purple,38,52061.08675,80382.83593,0,0
11205,Brooklyn,Northwest Brooklyn,2002,"$417,245,000 ","11,184",37307,"$49,122",49122,64789,,,,,,,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",,,,,,0.044031908,,,,27,156,21,54,purple,38,51446.63339,78836.50594,0,0
11205,Brooklyn,Northwest Brooklyn,2004,"$468,946,000 ","13,165",35621,"$44,643",44643,58654.7,,,,,,,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",,,,,,0.044031908,,,,17,150,22,27,purple,38,43532.17044,63267.33923,0,0
11205,Brooklyn,Northwest Brooklyn,2005,"$527,264,000 ","13,476",39126,"$47,423",47423,62746.09,,,,,,,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0,0.140837989,,0.170703448,0.19,0.044031908,,,,23,147,28,22,purple,38,43487.57892,64127.4283,0.822550449,0.978768815
11205,Brooklyn,Northwest Brooklyn,2006,"$590,842,000 ","13,986",42245,"$49,616",49616,67854.35,,,,,,,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0,0.149329451,,0.175383305,0.2,0.044031908,,,1273,28,200,36,48,purple,38,44350.42332,66478.2646,0.893471665,1.130588767
11205,Brooklyn,Northwest Brooklyn,2007,"$670,220,000 ","16,044",41774,"$47,726",47726,68319.33,,,,,,,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0,0.180189318,,0.205863195,0.2,0.044031908,,,1312,24,211,19,32,purple,38,43326.83186,63664.85351,0.892759679,1.135458269
11205,Brooklyn,Northwest Brooklyn,2008,"$712,901,000 ","14,982",47584,"$52,374",52374,68809.09,,,,,,,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0,0.191498697,,0.210774533,0.2,0.043623855,,,1123,22,205,22,22,purple,38,44541.41962,64579.99543,0.890607641,1.042492584
11205,Brooklyn,Northwest Brooklyn,2009,"$735,617,000 ","15,615",47110,"$52,060",52060,66086.43,,,,,,,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0,0.197885847,,0.218679317,0.2,0.044031908,,,1031,18,148,6,10,purple,38,43818.55709,64797.35987,0.83252179,0.960932841
11205,Brooklyn,Northwest Brooklyn,2010,"$799,625,000 ","16,603",48161,"$52,384",52384,70913.71,,,,,,,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.187732973,0.187732973,0.204192518,0.204192518,0.24,0.043623855,,,1133,21,181,4,8,green,98,44081.30464,64251.15544,0.791133741,0.921456724
11205,Brooklyn,Northwest Brooklyn,2011,"$880,093,000 ","17,489",50323,"$53,038",53038,71290.69,"$42,760.00 ","$66,807.00 ",$400.42 ,55.80%,6.40%,37.80%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.182821257,0.182821257,0.192684269,0.192684269,0.23,0.044031908,,,1100,21,201,5,9,green,98,43502.16391,62963.96339,0.749871815,0.846616676
11205,Brooklyn,Northwest Brooklyn,2012,"$951,715,000 ","17,780",53527,"$55,254",55254,77168.47,"$42,434.00 ","$69,833.00 ",$409.42 ,55.50%,7.10%,37.40%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.186504757,0.186504757,0.192523497,0.192523497,0.24,0.044031908,,,1209,29,186,6,23,green,98,43806.49461,64178.36753,0.743871403,0.814889738
11205,Brooklyn,Northwest Brooklyn,2013,"$1,005,664,000 ","18,110",55531,"$56,476",56476,81304.84,"$44,688.00 ","$73,758.00 ",$459.58 ,55.70%,7.70%,36.60%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.210539657,0.210539657,0.2141222,0.2141222,0.28,0.044031908,0,0,1129,29,204,7,36,green,98,43815.08331,64311.00676,0.775961819,0.83549439
11205,Brooklyn,Northwest Brooklyn,2014,"$1,106,880,000 ","18,420",60091,"$60,151",60151,87003.42,"$47,050.00 ","$73,083.00 ",$488.75 ,57.20%,8.20%,34.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.235487315,0.235487315,0.235722802,0.235722802,0.32,0.044031908,6,0,1189,31,205,9,21,green,98,44754.1094,66383.317,0.834928415,0.869141886
11205,Brooklyn,Northwest Brooklyn,2015,"$1,201,282,000 ","18,800",63898,"$63,898",63898,93292,"$47,575.00 ","$73,353.00 ",$543.17 ,58.60%,8.70%,32.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.263430034,0.263430034,0.263430034,0.263430034,0.37,0.043623855,9,1,944,25,214,19,42,blue,65,46874.6,69680,0.890887346,0.913241778
11205,Brooklyn,Northwest Brooklyn,2016,"$1,201,282,000 ","18,800",63898,"$63,898",63898,93292,"$47,575.00 ","$73,353.00 ",$543.17 ,58.60%,8.70%,32.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.310212661,0.310212661,0.30623165,0.30623165,0.37,0.043623855,9,1,944,25,214,19,42,blue,65,46874.6,69680,0.890887346,0.913241778
11205,Brooklyn,Northwest Brooklyn,2017,"$1,201,282,000 ","18,800",63898,"$63,898",63898,93292,"$47,575.00 ","$73,353.00 ",$543.17 ,58.60%,8.70%,32.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.333669947,0.333669947,0.322929317,0.322929317,0.37,0.043623855,9,1,944,25,214,19,42,blue,65,46874.6,69680,0.890887346,0.913241778
11205,Brooklyn,Northwest Brooklyn,2018,"$1,201,282,000 ","18,800",63898,"$63,898",63898,93292,"$47,575.00 ","$73,353.00 ",$543.17 ,58.60%,8.70%,32.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.263430034,0.263430034,0.263430034,0.263430034,0.37,0.043623855,9,1,944,25,214,19,42,blue,65,46874.6,69680,0.890887346,0.913241778
11205,Brooklyn,Northwest Brooklyn,2019,"$1,201,282,000 ","18,800",63898,"$63,898",63898,93292,"$47,575.00 ","$73,353.00 ",$543.17 ,58.60%,8.70%,32.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.263430034,0.263430034,0.263430034,0.263430034,0.37,0.043623855,9,1,944,25,214,19,42,blue,65,46874.6,69680,0.890887346,0.913241778
11205,Brooklyn,Northwest Brooklyn,2020,"$1,201,282,000 ","18,800",63898,"$63,898",63898,93292,"$47,575.00 ","$73,353.00 ",$543.17 ,58.60%,8.70%,32.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.263430034,0.263430034,0.263430034,0.263430034,0.37,0.043623855,9,1,944,25,214,19,42,blue,65,46874.6,69680,0.890887346,0.913241778
11205,Brooklyn,Northwest Brooklyn,2021,"$1,201,282,000 ","18,800",63898,"$63,898",63898,93292,"$47,575.00 ","$73,353.00 ",$543.17 ,58.60%,8.70%,32.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.263430034,0.263430034,0.263430034,0.263430034,0.37,0.043623855,9,1,944,25,214,19,42,blue,65,46874.6,69680,0.890887346,0.913241778
11205,Brooklyn,Northwest Brooklyn,2022,"$1,201,282,000 ","18,800",63898,"$63,898",63898,93292,"$47,575.00 ","$73,353.00 ",$543.17 ,58.60%,8.70%,32.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.263430034,0.263430034,0.263430034,0.263430034,0.37,0.043623855,9,1,944,25,214,19,42,blue,65,46874.6,69680,0.890887346,0.913241778
11205,Brooklyn,Northwest Brooklyn,2023,"$1,201,282,000 ","18,800",63898,"$63,898",63898,93292,"$47,575.00 ","$73,353.00 ",$543.17 ,58.60%,8.70%,32.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.263430034,0.263430034,0.263430034,0.263430034,0.37,0.043623855,9,1,944,25,214,19,42,blue,65,46874.6,69680,0.890887346,0.913241778
11205,Brooklyn,Northwest Brooklyn,2025,"$1,201,282,000 ","18,800",63898,"$63,898",63898,93292,"$47,575.00 ","$73,353.00 ",$543.17 ,58.60%,8.70%,32.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.263430034,0.263430034,0.263430034,0.263430034,0.37,0.043623855,9,1,944,25,214,19,42,blue,65,46874.6,69680,0.890887346,0.913241778
11205,Brooklyn,Northwest Brooklyn,2025,"$1,201,282,000 ","18,800",63898,"$63,898",63898,93292,"$47,575.00 ","$73,353.00 ",$543.17 ,58.60%,8.70%,32.70%,Y,1,Bedford - Nostrand Avs,1,G,14,0,13.766,0.9,40.694696,-73.966286,"11211, 11206, 11216, 11238, 11217, 11201, 11251",0.263430034,0.263430034,0.263430034,0.263430034,0.37,0.043623855,9,1,944,25,214,19,42,blue,65,46874.6,69680,0.890887346,0.913241778
11206,Brooklyn,Bushwick and Williamsburg,2001,"$520,147,000 ","20,566",25292,"$33,835",33835,38718.39,,,,,,,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",,,,,,0.058727192,,,,32,191,16,58,green,99.5,52061.08675,80382.83593,0,0
11206,Brooklyn,Bushwick and Williamsburg,2002,"$564,884,000 ","20,399",27692,"$36,462",36462,39607.33,,,,,,,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",,,,,,0.056248597,,,,41,164,15,113,green,99.5,51446.63339,78836.50594,0,0
11206,Brooklyn,Bushwick and Williamsburg,2004,"$613,139,000 ","24,748",24775,"$31,050",31050,35111.73,,,,,,,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.102217261,,0.128105347,,,0.058727192,,,,29,199,13,66,green,99.5,43532.17044,63267.33923,0,0
11206,Brooklyn,Bushwick and Williamsburg,2005,"$664,830,000 ","25,713",25856,"$31,339",31339,36393.18,,,,,,,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.105142968,0.105142968,0.127439105,0.127439105,0.16,0.058727192,,,,28,180,22,92,green,99.5,43487.57892,64127.4283,0.822550449,0.978768815
11206,Brooklyn,Bushwick and Williamsburg,2006,"$718,436,000 ","27,487",26137,"$30,697",30697,37286.91,,,,,,,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.122621841,0.122621841,0.144015957,0.144015957,0.17,0.056248597,,,3029,36,262,24,43,green,99.5,44350.42332,66478.2646,0.893471665,1.130588767
11206,Brooklyn,Bushwick and Williamsburg,2007,"$852,846,000 ","33,197",25690,"$29,350",29350,36317.93,,,,,,,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.129731352,0.129731352,0.148215837,0.148215837,0.18,0.056248597,,,2989,28,212,23,63,green,99.5,43326.83186,63664.85351,0.892759679,1.135458269
11206,Brooklyn,Bushwick and Williamsburg,2008,"$875,453,000 ","30,896",28335,"$31,187",31187,39197.73,,,,,,,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.144675685,0.144675685,0.15923842,0.15923842,0.18,0.054488503,,,3183,27,229,31,42,green,99.5,44541.41962,64579.99543,0.890607641,1.042492584
11206,Brooklyn,Bushwick and Williamsburg,2009,"$903,410,000 ","31,355",28812,"$31,840",31840,39960.51,,,,,,,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.143588619,0.143588619,0.158676639,0.158676639,0.17,0.058727192,,,2929,26,175,1,6,green,99.5,43818.55709,64797.35987,0.83252179,0.960932841
11206,Brooklyn,Bushwick and Williamsburg,2010,"$974,584,000 ","32,869",29651,"$32,251",32251,40203.09,,,,,,,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.139575031,0.139575031,0.151812314,0.151812314,0.21,0.055541957,,,2982,23,177,3,11,green,99.5,44081.30464,64251.15544,0.791133741,0.921456724
11206,Brooklyn,Bushwick and Williamsburg,2011,"$1,008,639,000 ","33,850",29797,"$31,405",31405,40172.53,"$28,114.00 ","$41,829.00 ",$294.17 ,51.10%,7.30%,41.50%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.146396689,0.146396689,0.154294635,0.154294635,0.2,0.058727192,,,3036,16,187,10,11,green,99.5,43502.16391,62963.96339,0.749871815,0.846616676
11206,Brooklyn,Bushwick and Williamsburg,2012,"$1,073,125,000 ","34,230",31350,"$32,362",32362,42018.6,"$28,584.00 ","$42,018.00 ",$302.92 ,51.00%,8.00%,41.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.149567196,0.149567196,0.154393915,0.154393915,0.21,0.054488503,,,3082,22,221,8,23,green,99.5,43806.49461,64178.36753,0.743871403,0.814889738
11206,Brooklyn,Bushwick and Williamsburg,2013,"$1,146,373,000 ","35,070",32688,"$33,244",33244,43981.87,"$28,559.00 ","$43,235.00 ",$310.58 ,51.20%,8.40%,40.40%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.155688025,0.155688025,0.158337212,0.158337212,0.24,0.056248597,0,0,2906,31,247,11,40,green,99.5,43815.08331,64311.00676,0.775961819,0.83549439
11206,Brooklyn,Bushwick and Williamsburg,2014,"$1,260,563,000 ","36,070",34948,"$34,983",34983,47477.43,"$30,686.00 ","$47,277.00 ",$347.00 ,52.40%,8.50%,39.10%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.17521875,0.17521875,0.175393969,0.175393969,0.29,0.058727192,7,0,2665,26,253,20,32,green,99.5,44754.1094,66383.317,0.834928415,0.869141886
11206,Brooklyn,Bushwick and Williamsburg,2015,"$1,387,043,000 ","37,000",37488,"$37,488",37488,51260.6,"$30,779.00 ","$49,425.00 ",$390.92 ,53.90%,8.20%,38.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.194393591,0.194393591,0.194393591,0.194393591,0.34,0.055541957,9,0,2456,27,286,43,72,green,99.5,46874.6,69680,0.890887346,0.913241778
11206,Brooklyn,Bushwick and Williamsburg,2016,"$1,387,043,000 ","37,000",37488,"$37,488",37488,51260.6,"$30,779.00 ","$49,425.00 ",$390.92 ,53.90%,8.20%,38.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.19025102,0.19025102,0.187809497,0.187809497,0.34,0.055541957,9,0,2456,27,286,43,72,green,99.5,46874.6,69680,0.890887346,0.913241778
11206,Brooklyn,Bushwick and Williamsburg,2017,"$1,387,043,000 ","37,000",37488,"$37,488",37488,51260.6,"$30,779.00 ","$49,425.00 ",$390.92 ,53.90%,8.20%,38.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.213529777,0.213529777,0.206656386,0.206656386,0.34,0.055541957,9,0,2456,27,286,43,72,green,99.5,46874.6,69680,0.890887346,0.913241778
11206,Brooklyn,Bushwick and Williamsburg,2018,"$1,387,043,000 ","37,000",37488,"$37,488",37488,51260.6,"$30,779.00 ","$49,425.00 ",$390.92 ,53.90%,8.20%,38.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.194393591,0.194393591,0.194393591,0.194393591,0.34,0.055541957,9,0,2456,27,286,43,72,green,99.5,46874.6,69680,0.890887346,0.913241778
11206,Brooklyn,Bushwick and Williamsburg,2019,"$1,387,043,000 ","37,000",37488,"$37,488",37488,51260.6,"$30,779.00 ","$49,425.00 ",$390.92 ,53.90%,8.20%,38.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.194393591,0.194393591,0.194393591,0.194393591,0.34,0.055541957,9,0,2456,27,286,43,72,green,99.5,46874.6,69680,0.890887346,0.913241778
11206,Brooklyn,Bushwick and Williamsburg,2020,"$1,387,043,000 ","37,000",37488,"$37,488",37488,51260.6,"$30,779.00 ","$49,425.00 ",$390.92 ,53.90%,8.20%,38.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.194393591,0.194393591,0.194393591,0.194393591,0.34,0.055541957,9,0,2456,27,286,43,72,green,99.5,46874.6,69680,0.890887346,0.913241778
11206,Brooklyn,Bushwick and Williamsburg,2021,"$1,387,043,000 ","37,000",37488,"$37,488",37488,51260.6,"$30,779.00 ","$49,425.00 ",$390.92 ,53.90%,8.20%,38.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.194393591,0.194393591,0.194393591,0.194393591,0.34,0.055541957,9,0,2456,27,286,43,72,green,99.5,46874.6,69680,0.890887346,0.913241778
11206,Brooklyn,Bushwick and Williamsburg,2022,"$1,387,043,000 ","37,000",37488,"$37,488",37488,51260.6,"$30,779.00 ","$49,425.00 ",$390.92 ,53.90%,8.20%,38.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.194393591,0.194393591,0.194393591,0.194393591,0.34,0.055541957,9,0,2456,27,286,43,72,green,99.5,46874.6,69680,0.890887346,0.913241778
11206,Brooklyn,Bushwick and Williamsburg,2023,"$1,387,043,000 ","37,000",37488,"$37,488",37488,51260.6,"$30,779.00 ","$49,425.00 ",$390.92 ,53.90%,8.20%,38.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.194393591,0.194393591,0.194393591,0.194393591,0.34,0.055541957,9,0,2456,27,286,43,72,green,99.5,46874.6,69680,0.890887346,0.913241778
11206,Brooklyn,Bushwick and Williamsburg,2025,"$1,387,043,000 ","37,000",37488,"$37,488",37488,51260.6,"$30,779.00 ","$49,425.00 ",$390.92 ,53.90%,8.20%,38.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.194393591,0.194393591,0.194393591,0.194393591,0.34,0.055541957,9,0,2456,27,286,43,72,green,99.5,46874.6,69680,0.890887346,0.913241778
11206,Brooklyn,Bushwick and Williamsburg,2025,"$1,387,043,000 ","37,000",37488,"$37,488",37488,51260.6,"$30,779.00 ","$49,425.00 ",$390.92 ,53.90%,8.20%,38.00%,N,6,"Myrtle Av, Flushing Av, Montrose Av, Morgan Av, Broadway, Myrtle - Willoughby Avs",5,"J, M, Z, L, G",34,0,28.16,1.4,40.701954,-73.942358,"11211, 11237, 11221, 11216, 11205",0.194393591,0.194393591,0.194393591,0.194393591,0.34,0.055541957,9,0,2456,27,286,43,72,green,99.5,46874.6,69680,0.890887346,0.913241778
11207,Brooklyn,East New York and New Lots,2001,"$752,241,000 ","27,658",27198,"$36,385",36385,39862.16,,,,,,,N,17,"Van Siclen Av, Alabama Av, Broadway Jct, Chauncey St, Wilson Av, Bushwick Av - Aberdeen St, Broadway Jct, Atlantic Av, Livonia Av, New Lots Av, Broadway Jct, Liberty Av, Van Siclen Av, Junius St, Pennsylvania Av, Van Siclen Av, New Lots Av",6,"J, Z, L, A, C, 3",55,0,52.882,2.7,40.670747,-73.894209,"11208, 11239, 11236, 11212, 11233, 11221, 11237, 11385",,,,,,0.113088755,,,,43,112,13,185,purple,38,52061.08675,80382.83593,0,0
11207,Brooklyn,East New York and New Lots,2002,"$778,891,000 ","27,607",28214,"$37,150",37150,40735.95,,,,,,,N,17,"Van Siclen Av, Alabama Av, Broadway Jct, Chauncey St, Wilson Av, Bushwick Av - Aberdeen St, Broadway Jct, Atlantic Av, Livonia Av, New Lots Av, Broadway Jct, Liberty Av, Van Siclen Av, Junius St, Pennsylvania Av, Van Siclen Av, New Lots Av",6,"J, Z, L, A, C, 3",55,0,52.882,2.7,40.670747,-73.894209,"11208, 11239, 11236, 11212, 11233, 11221, 11237, 11385",,,,,,0.112328159,,,,29,126,7,255,purple,38,51446.63339,78836.50594,0,0
11207,Brooklyn,East New York and New Lots,2004,"$818,475,000 ","31,975",25597,"$32,080",32080,35017.02,,,,,,,N,17,"Van Siclen Av, Alabama Av, Broadway Jct, Chauncey St, Wilson Av, Bushwick Av - Aberdeen St, Broadway Jct, Atlantic Av, Livonia Av, New Lots Av, Broadway Jct, Liberty Av, Van Siclen Av, Junius St, Pennsylvania Av, Van Siclen Av, New Lots Av",6,"J, Z, L, A, C, 3",55,0,52.882,2.7,40.670747,-73.894209,"11208, 11239, 11236, 11212, 11233, 11221, 11237, 11385",0.101430265,,0.127119032,,,0.113088755,,,,42,158,30,150,green,98,43532.17044,63267.33923,0,0
